StoreCode	Name	Address	City	State	CountryCode	PostalCode	MainPhone	HomePage	Hours	Categories	Description	Latitude	Longitude	c:ohSummer	c:ohHoliday	c:currencies	c:summerTime	c:summerTime2	c:ohSummer2
122723	Coop Marked Feiring	FEIRINGVEGEN 1153	FEIRING	AKERSHUS	NO	2093		https://www.dnb.no		postal		60.4818444476006	11.1584101699456						
122725	Coop Marked Tolga		TOLGA	HEDMARK	NO	2540		https://www.dnb.no		postal		62.4095521555318	10.9984976132947						
122727	Spar Prestfoss	HALLINGBERGET 1	PRESTFOSS	BUSKERUD	NO	3350		https://www.dnb.no		postal		60.0432423462801	9.63414402163386						
122728	Spar F&oslash;ynland	FJ&AElig;RHOLMVEIEN 1	HUS&Oslash;YSUND	VESTFOLD	NO	3132		https://www.dnb.no		postal		59.236371411747	10.4502627617872						
122729	Extra Mosser&oslash;d	RINGVEIEN 71	SANDEFJORD	VESTFOLD	NO	3226		https://www.dnb.no		postal		59.1465225645282	10.2076546182901						
122730	Joker Kjellmyra	HOLMBAKKEN 2	GJES&Aring;SEN	HEDMARK	NO	2280		https://www.dnb.no		postal		60.6408651509177	12.0333394400065						
122732	Joker Egedahl		NORE	BUSKERUD	NO	3629		https://www.dnb.no		postal		60.1685795393957	9.01114979473945						
122733	Coop Prix Vormsund	KJ&Oslash;LSTADVEGEN 1	VORMSUND	AKERSHUS	NO	2160		https://www.dnb.no		postal		60.1512105358681	11.4108215385462						
122739	Kiwi Falkum	HJALMAR JOHANSENS GATE 10	SKIEN	TELEMARK	NO	3722		https://www.dnb.no		postal		59.2122670338748	9.58873680572193						
122741	N&aelig;rbutikken Nissedal	NISSEDALSVEGEN 910	NISSEDAL	TELEMARK	NO	3854		https://www.dnb.no		postal		59.1651296075624	8.50109005784747						
122744	Rema 1000 Gulskogen	PROFESSOR SMITHS ALLE 54	DRAMMEN	BUSKERUD	NO	3048		https://www.dnb.no		postal		59.7419927392653	10.1619041874114						
122745	Europris L&oslash;ten	STASJONSVEGEN 12 B	L&Oslash;TEN	HEDMARK	NO	2340		https://www.dnb.no		postal		60.8198715823879	11.3420810898955						
122746	Joker Vr&aring;dal	VR&Aring;LIOSVEGEN 50	VR&Aring;DAL	TELEMARK	NO	3853		https://www.dnb.no		postal		59.3257369388234	8.4844253919633						
122747	Rema 1000 Tynset	ELFENGVEIEN 4 B	TYNSET	HEDMARK	NO	2500		https://www.dnb.no		postal		62.2788473254279	10.775638361683						
122748	Extra Festningen	&Oslash;VRE LANGELANDSVEG 34	KONGSVINGER	HEDMARK	NO	2213		https://www.dnb.no		postal		60.1965610595642	11.9997107623353						
122750	Coop Prix Vestsiden	MYNTGATA 16	KONGSBERG	BUSKERUD	NO	3616		https://www.dnb.no		postal		59.6636544689354	9.64737787237137						
122751	Coop Prix Hokksund sentrum	TANGENGATA 2	HOKKSUND	BUSKERUD	NO	3300		https://www.dnb.no		postal		59.7691754681468	9.9094503216742						
122755	Extra Dokka	STORGATA 27	DOKKA	OPPLAND	NO	2870		https://www.dnb.no		postal		60.8338051054542	10.0759034392541						
122758	Coop Prix Frankendalsveien	FRANKENDALSVEIEN 95	LARVIK	VESTFOLD	NO	3274		https://www.dnb.no		postal		59.0648317797504	10.0519650857567						
122760	Coop Prix Mj&oslash;ndalen	ARBEIDERGATA 6	MJ&Oslash;NDALEN	BUSKERUD	NO	3050		https://www.dnb.no		postal		59.7495048091481	10.0149609713117						
122761	Joker Vallset	SKALBERGVEGEN 2	VALLSET	HEDMARK	NO	2330		https://www.dnb.no		postal		60.6847397050049	11.3440539856144						
122763	Trysil Libris	STORVEGEN 30	TRYSIL	HEDMARK	NO	2420		https://www.dnb.no		postal		61.3125957625531	12.2674269734493						
122765	Meny Slemmestad	KIRKEALLEEN 1	SLEMMESTAD	BUSKERUD	NO	3470		https://www.dnb.no		postal		59.7764439599464	10.4861921840801						
122766	Extra Notodden	STORGATA 13	NOTODDEN	TELEMARK	NO	3674		https://www.dnb.no		postal		59.5569586439473	9.25518349733335						
122767	Coop Mega Berja	HERMAN FOSS GATE 12	KONGSBERG	BUSKERUD	NO	3611		https://www.dnb.no		postal		59.672060198036	9.64893393260645						
122769	Bunnpris Blakstad	SLEMMESTADVEIEN 243	VETTRE	AKERSHUS	NO	1392		https://www.dnb.no		postal		59.8149829981959	10.4672041890942						
122770	Extra Larvik	NANSETGATA 11	LARVIK	VESTFOLD	NO	3256		https://www.dnb.no		postal		59.0543011914866	10.029312732034						
122772	Extra Porsgrunn	JERNBANEGATA 3	PORSGRUNN	TELEMARK	NO	3916		https://www.dnb.no		postal		59.1394445126991	9.65487048716825						
122775	Joker Braskereidfoss	BRASKEREIDSVEGEN 1	BRASKEREIDFOSS	HEDMARK	NO	2435		https://www.dnb.no		postal		60.7254144175017	11.7992899271686						
122776	Extra Hunndalen	RAUFOSSVEGEN 223	HUNNDALEN	OPPLAND	NO	2827		https://www.dnb.no		postal		60.7858020783483	10.6418657875788						
122778	Joker Vingar	PINNIKVEGEN 2	LILLEHAMMER	OPPLAND	NO	2608		https://www.dnb.no		postal		61.1049817863015	10.4332847506123						
122779	Eurospar Brumunddal	BRUGATA 16	BRUMUNDDAL	HEDMARK	NO	2380		https://www.dnb.no		postal		60.8847878855652	10.943398308815						
122780	Coop Prix F&aring;berggata	F&Aring;BERGGATA 126	LILLEHAMMER	OPPLAND	NO	2615		https://www.dnb.no		postal		61.1198577672917	10.4591871519901						
122781	Spar Eggedal		EGGEDAL	BUSKERUD	NO	3359		https://www.dnb.no		postal		60.2460263546266	9.35587438825084						
122785	Kiwi Roverud	ROVERUDGATA 30	ROVERUD	HEDMARK	NO	2216		https://www.dnb.no		postal		60.2527357766982	12.0586575877704						
122786	Meny Braker&oslash;ya	BRANDTENBORGGATA 1	DRAMMEN	BUSKERUD	NO	3012		https://www.dnb.no		postal		59.7410088938784	10.2219054248331						
122787	Spar Leira	MARKAVEGEN 2	LEIRA I VALDRES	OPPLAND	NO	2920		https://www.dnb.no		postal		60.9711659933748	9.28873861472445						
122788	Kiwi Lunner	LUNNERLINNA 28 A	LUNNER	OPPLAND	NO	2730		https://www.dnb.no		postal		60.3030099766685	10.5843663889082						
122789	Spar Ottestad	HOBERGVEGEN 147	OTTESTAD	HEDMARK	NO	2312		https://www.dnb.no		postal		60.7697182236338	11.1282514963203						
122790	Coop Prix Veggli	KOLVEGEN 2	VEGGLI	BUSKERUD	NO	3628		https://www.dnb.no		postal		60.0404764679596	9.15661312195047						
122793	Joker Austmarka	M&Oslash;LLEVEGEN 92	AUSTMARKA	HEDMARK	NO	2224		https://www.dnb.no		postal		60.096768434366	12.3218547186638						
122794	Extra Hvaltorget	TORGET 7	SANDEFJORD	VESTFOLD	NO	3210		https://www.dnb.no		postal		59.130171287347	10.2262371392987						
122796	Bunnpris Nittedal	STASJONSVEIEN 69	NITTEDAL	AKERSHUS	NO	1482		https://www.dnb.no		postal		60.0586221940129	10.866856253033						
122799	Matkroken Etnedal	ETNEDALSVEGEN 1212	ETNEDAL	OPPLAND	NO	2890		https://www.dnb.no		postal		60.8887593881166	9.64250366090855						
122800	Spar Sundvollen	DRONNINGVEIEN 3	KROKKLEIVA	BUSKERUD	NO	3531		https://www.dnb.no		postal		60.0620222974559	10.3099290324032						
122801	Coop Prix Herre	HELLESTVEDTVEIEN 1	HERRE	TELEMARK	NO	3965		https://www.dnb.no		postal		59.1032679250419	9.5609027222556						
122802	Spar Haukeli	STOREGUTVEGEN 250	EDLAND	TELEMARK	NO	3895		https://www.dnb.no		postal		59.7370806936179	7.56576785469974						
122803	Joker Darbu	KONGSBERGVEIEN 750	FISKUM	BUSKERUD	NO	3322		https://www.dnb.no		postal		59.6963233009743	9.79676920032929						
122804	Spar Holsfjorden	MODUMVEIEN 43	SYLLING	BUSKERUD	NO	3410		https://www.dnb.no		postal		59.894194864205	10.2839798188						
122805	Spar Vinje	VINJEVEGEN 200	VINJE	TELEMARK	NO	3890		https://www.dnb.no		postal		59.5695504899089	7.98749621504519						
122806	Extra B&oslash; i Telemark	B&Oslash;GATA 34	B&Oslash; I TELEMARK	TELEMARK	NO	3800		https://www.dnb.no		postal		59.41420511687	9.06442144190423						
122807	Meny Kuben	KONG RINGS GATE 1	H&Oslash;NEFOSS	BUSKERUD	NO	3510		https://www.dnb.no		postal		60.1647314713147	10.254802868142						
122809	Extra Tranby	TRANBY TORG 6	TRANBY	BUSKERUD	NO	3408		https://www.dnb.no		postal		59.8112690740399	10.2690996644033						
122810	Coop Mega H&oslash;nefoss	H&Oslash;NENGATA 73	H&Oslash;NEFOSS	BUSKERUD	NO	3515		https://www.dnb.no		postal		60.1781534628371	10.2699260101974						
122811	Coop Prix Hallingby	HVALSBRUVEIEN 2 A	HALLINGBY	BUSKERUD	NO	3525		https://www.dnb.no		postal		60.2694509142121	10.1821228924867						
122812	Coop Marked Kr&oslash;deren	KR&Oslash;DERGATA	KR&Oslash;DEREN	BUSKERUD	NO	3535		https://www.dnb.no		postal		60.1243903131044	9.78494841913006						
122813	Coop Marked Nedre Eggedal		NEDRE EGGEDAL	BUSKERUD	NO	3358		https://www.dnb.no		postal		60.1350764455009	9.43749361357186						
122814	Coop Prix Nes i &Aring;dal	HEDALSVEIEN 1	NES I &Aring;DAL	BUSKERUD	NO	3524		https://www.dnb.no		postal		60.5633805765022	9.98691505811366						
122815	Extra Tyristrand	HOLLEIAVEIEN 8	TYRISTRAND	BUSKERUD	NO	3533		https://www.dnb.no		postal		60.086485701738	10.099888121389						
122816	Coop Marked Kirkebygden		UVDAL	BUSKERUD	NO	3632		https://www.dnb.no		postal		60.2694351138293	8.7510294927565						
122817	Bunnpris Bismo	SKJ&Aring;KVEGEN 1230	SKJ&Aring;K	OPPLAND	NO	2690		https://www.dnb.no		postal		61.8849061886803	8.26360141993627						
122818	Coop Prix Fjellvang	TYINVEGEN 5125	VANG I VALDRES	OPPLAND	NO	2975		https://www.dnb.no		postal		61.1262510090356	8.57860409908096						
122819	Coop Marked Slidre	SLIDREVEGEN 14	SLIDRE	OPPLAND	NO	2966		https://www.dnb.no		postal		61.0874811621499	8.98138007685294						
122820	Coop Prix Heggenes	BYGDINVEGEN 2128	HEGGENES	OPPLAND	NO	2940		https://www.dnb.no		postal		61.1432591322629	9.06928397658406						
122821	Coop Marked Rogne	BYGDINVEGEN 1132	ROGNE	OPPLAND	NO	2943		https://www.dnb.no		postal		61.0689410133775	9.14823276171139						
122822	Extra Fagernes	SKRAUTV&Aring;LSVEGEN 2	FAGERNES	OPPLAND	NO	2900		https://www.dnb.no		postal		60.9861473973985	9.23502721461595						
122823	Coop Marked Brandbu	TORGVEGEN 3	BRANDBU	OPPLAND	NO	2760		https://www.dnb.no		postal		60.4207630627493	10.5056342640849						
122824	Extra Gran	SMIEGATA 3	GRAN	OPPLAND	NO	2750		https://www.dnb.no		postal		60.3539502805683	10.5726945672058						
122825	Coop Marked Engerdal	ENGERDALSVEIEN 1790	ENGERDAL	HEDMARK	NO	2440		https://www.dnb.no		postal		61.7570523074869	11.9604705917871						
122826	Coop Prix Koppang	KJEMSJ&Oslash;VEIEN 2	KOPPANG	HEDMARK	NO	2480		https://www.dnb.no		postal		61.5704456600118	11.0510614949981						
122827	Extra Rena	TORGET 3	RENA	HEDMARK	NO	2450		https://www.dnb.no		postal		61.1325097496961	11.3732035211202						
122828	Coop Marked Lj&oslash;rdalen	SK&Aring;RVEGEN 2	LJ&Oslash;RDALEN	HEDMARK	NO	2425		https://www.dnb.no		postal		61.384217904882	12.6846126598525						
122829	Coop Marked &Oslash;stby	LANDSVEGEN 25	&Oslash;STBY	HEDMARK	NO	2423		https://www.dnb.no		postal		61.2542419325159	12.5325339913168						
122830	Coop Marked S&oslash;re Osen	OSENSJ&Oslash;EN VEST 11	S&Oslash;RE OSEN	HEDMARK	NO	2428		https://www.dnb.no		postal		61.1071828949538	11.9818079719464						
122831	Coop Marked S&oslash;rskogbygda	SL&Aring;TTSVEVEGEN 5	S&Oslash;RSKOGBYGDA	HEDMARK	NO	2412		https://www.dnb.no		postal		60.9425171819467	11.7727500673158						
122832	Extra Tj&oslash;me	HAUGSJORDET 2	TJ&Oslash;ME	VESTFOLD	NO	3145		https://www.dnb.no		postal		59.1213476149141	10.3990407261726						
122834	Coop Mega Stange	HEGGEDALSVEGEN 15	STANGE	HEDMARK	NO	2335		https://www.dnb.no		postal		60.7168930560084	11.1913492195533						
122835	Extra Skarnes	BRUVEGEN 13	SKARNES	HEDMARK	NO	2100		https://www.dnb.no		postal		60.2546585051694	11.681259565585						
122836	Spar Kirken&aelig;r	BRUVEGEN 9	KIRKEN&AElig;R	HEDMARK	NO	2260		https://www.dnb.no		postal		60.4571789100101	12.0575458713485						
122837	Extra Jevnaker	STORGATA 6	JEVNAKER	OPPLAND	NO	3520		https://www.dnb.no		postal		60.2400075238375	10.3895211663392						
122838	Circle K Hov	HOVLANDSVEGEN 2 A	HOV	OPPLAND	NO	2860		https://www.dnb.no		postal		60.6970079049961	10.3525833266193						
122841	Rema 1000 Krager&oslash;	DALANEVEIEN 8	KRAGER&Oslash;	TELEMARK	NO	3772		https://www.dnb.no		postal		58.8715530435999	9.3741838403174						
122842	Coop Prix Eidsvoll	NEDRE VILBERG VEG 6	EIDSVOLL	AKERSHUS	NO	2080		https://www.dnb.no		postal		60.3313136888792	11.2642852055556						
122843	Rema 1000 Spikkestad	SPIKKESTADVEIEN 128	SPIKKESTAD	BUSKERUD	NO	3430		https://www.dnb.no		postal		59.7438002989236	10.3394439268441						
122844	Coop Prix Store Landfall	STORE LANDFALL &Oslash;VRE 100	DRAMMEN	BUSKERUD	NO	3025		https://www.dnb.no		postal		59.7576919070927	10.1424945142948						
122845	Coop Prix Konnerud	PETTERSVOLLEN 7	DRAMMEN	BUSKERUD	NO	3032		https://www.dnb.no		postal		59.7169052359887	10.151217147774						
122847	N&aelig;rbutikken N&oslash;rstelien	NORD-TORPVEGEN 1375	NORD-TORPA	OPPLAND	NO	2880		https://www.dnb.no		postal		61.0158369126264	9.90706483664078						
122848	Plantasjen H&oslash;nefoss	BARBROVEIEN 1	H&Oslash;NEFOSS	BUSKERUD	NO	3511		https://www.dnb.no		postal		60.1538574645911	10.2500583341771						
122849	Spar &Aring;l	SUNDREVEGEN 95	&Aring;L	BUSKERUD	NO	3570		https://www.dnb.no		postal		60.6318371150888	8.56584829022428						
122852	YX Eina	FJORDGATA 10	EINA	OPPLAND	NO	2843		https://www.dnb.no		postal		60.6287235331499	10.5977364812804						
122854	Extra Stathelle	GANGVEIEN 4	STATHELLE	TELEMARK	NO	3960		https://www.dnb.no		postal		59.0454537568218	9.69408567111281						
122855	Coop Prix Skotfoss	SKOTFOSSVEGEN 242	SKIEN	TELEMARK	NO	3720		https://www.dnb.no		postal		59.2151007570427	9.52502625383053						
122856	Joker Finn&oslash;en	S&Oslash;RUMSVEGEN 22	BEGNA	OPPLAND	NO	2937		https://www.dnb.no		postal		60.6474393828286	9.85508826356632						
122857	Kiwi N&aelig;roset	&Aring;SMARKVEGEN 761	N&AElig;ROSET	HEDMARK	NO	2364		https://www.dnb.no		postal		60.9755943190269	10.7773352898016						
122859	Coop Mega Vinstra	NEDREGATA 1	VINSTRA	OPPLAND	NO	2640		https://www.dnb.no		postal		61.5900518190187	9.76410022181191						
122860	Rema 1000 Her&oslash;ya	FJORDGATA 29	PORSGRUNN	TELEMARK	NO	3936		https://www.dnb.no		postal		59.1144196216208	9.64619604078998						
122861	Spar Krager&oslash;	YTRE STRANDVEI 32	KRAGER&Oslash;	TELEMARK	NO	3770		https://www.dnb.no		postal		58.8723822643987	9.41517101981668						
122862	Coop Prix Horten	ANDERS J&Oslash;RGENSENS GATE 20	HORTEN	VESTFOLD	NO	3187		https://www.dnb.no		postal		59.4155062106279	10.4832382493513						
122863	Meny Teie Torg	&Oslash;RSNESALLEEN 37	N&Oslash;TTER&Oslash;Y	VESTFOLD	NO	3120		https://www.dnb.no		postal		59.2518021705817	10.4164177739846						
122864	Extra Otta	JOHAN NYG&Aring;RDS GATE 12	OTTA	OPPLAND	NO	2670		https://www.dnb.no		postal		61.7719127135371	9.54088055337552						
122868	Joker Bjoneroa	VESTSIDEVEGEN 149	BJONEROA	OPPLAND	NO	3522		https://www.dnb.no		postal		60.5181445647871	10.2938074835595						
122869	H&oslash;ydalsmo Servicenter AS	H&Oslash;YDALSMOVEGEN 752	H&Oslash;YDALSMO	TELEMARK	NO	3891		https://www.dnb.no		postal		59.4950424304918	8.20290506727356						
122871	Extra Austadveien	AUSTADVEIEN 1	DRAMMEN	BUSKERUD	NO	3043		https://www.dnb.no		postal		59.7293591269289	10.2056146470252						
122872	Coop Obs! Elverum	TORGGATA 1	ELVERUM	HEDMARK	NO	2408		https://www.dnb.no		postal		60.8854706546831	11.5615619463434						
122873	YX Magnor	GRENSEVEGEN 664	MAGNOR	HEDMARK	NO	2240		https://www.dnb.no		postal		59.949463184299	12.2032172160829						
122874	Coop Marked Geithus	FOLKVANGVEIEN 1	GEITHUS	BUSKERUD	NO	3360		https://www.dnb.no		postal		59.9319981294858	9.9686788411879						
122875	Rema 1000 Sem	D&Oslash;VLEVEIEN 5	SEM	VESTFOLD	NO	3170		https://www.dnb.no		postal		59.2830953917165	10.3333508678796						
122876	Coop Prix Svelvik	STR&Oslash;MMVEIEN 76	SVELVIK	VESTFOLD	NO	3060		https://www.dnb.no		postal		59.5975885207557	10.4004026275338						
122877	Joker Klevbakken	KLEVBAKKEN 91	&Aring;DALSBRUK	HEDMARK	NO	2345		https://www.dnb.no		postal		60.7871136048308	11.3208157936947						
122878	Coop Prix Gulset	NYHUSVEGEN 4	SKIEN	TELEMARK	NO	3726		https://www.dnb.no		postal		59.2160925905088	9.56787326347705						
122879	Rema 1000 Gims&oslash;y	PORSGRUNNSVEGEN 5	SKIEN	TELEMARK	NO	3730		https://www.dnb.no		postal		59.1915675598335	9.61119093099456						
122881	Rema 1000 Tuven	SEMSVEGEN 40 A	NOTODDEN	TELEMARK	NO	3676		https://www.dnb.no		postal		59.5664449686874	9.21946344249351						
122882	Rema 1000 Seljord	INGRID SLETTENS VEG 6	SELJORD	TELEMARK	NO	3840		https://www.dnb.no		postal		59.4827864739763	8.62892348152999						
122883	Coop Prix Rjukan	STORGATA 17	RJUKAN	TELEMARK	NO	3660		https://www.dnb.no		postal		59.879274154667	8.59106397209461						
122884	Coop Prix Lunde	BRUGATA 2	LUNDE	TELEMARK	NO	3825		https://www.dnb.no		postal		59.2989992601253	9.10319400798778						
122886	Rema 1000 Sannidal	TANGEN 11 A	SANNIDAL	TELEMARK	NO	3766		https://www.dnb.no		postal		58.8958121071962	9.28399501978163						
122887	Plantasjen Telemarksporten	PRESTEMOEN 8	PORSGRUNN	TELEMARK	NO	3946		https://www.dnb.no		postal		59.1208640833851	9.70882825322943						
122888	Extra Langesund	BAMBLEVEIEN 8	LANGESUND	TELEMARK	NO	3970		https://www.dnb.no		postal		59.0023869131677	9.74409280221952						
122889	Coop Obs! Hypermarked Krokstadelva	SANDSTRANDA 24	KROKSTADELVA	BUSKERUD	NO	3055		https://www.dnb.no		postal		59.7569107399879	10.0001247658877						
122890	Bunnpris Roa	HADELANDSVEGEN 2128	ROA	OPPLAND	NO	2740		https://www.dnb.no		postal		60.2874734019674	10.6245923887873						
122892	Kiwi R&oslash;dberg	SENTRUM	R&Oslash;DBERG	BUSKERUD	NO	3630		https://www.dnb.no		postal		60.2675899867678	8.94708996607187						
122893	Coop Prix Tretten	KONGSVEGEN 1566	TRETTEN	OPPLAND	NO	2635		https://www.dnb.no		postal		61.3144700645951	10.3003218042211						
122894	Rema 1000 &Oslash;ya	TJ&Oslash;LLINGVEIEN 38	LARVIK	VESTFOLD	NO	3262		https://www.dnb.no		postal		59.0453578234957	10.0602884627358						
122895	Coop Mega Hafjell	KONGSVEGEN 5	&Oslash;YER	OPPLAND	NO	2636		https://www.dnb.no		postal		61.2431703173572	10.4397558826669						
122896	Rema 1000 R&oslash;yslimoen	R&Oslash;YSLIVEGEN 1	LILLEHAMMER	OPPLAND	NO	2611		https://www.dnb.no		postal		61.0991502905981	10.5068227110764						
122897	Rema 1000 Thor&oslash;ya	THOR&Oslash;YAVEIEN 4	SANDEFJORD	VESTFOLD	NO	3209		https://www.dnb.no		postal		59.1028749339899	10.222695851457						
122899	Circle K &Aring;sg&aring;rdstrand	GREV WEDELS GATE 46	&Aring;SG&Aring;RDSTRAND	VESTFOLD	NO	3179		https://www.dnb.no		postal		59.3497617803908	10.4599384994852						
122900	Rema 1000 &Oslash;ster&oslash;yveien	&Oslash;STER&Oslash;YVEIEN 2	SANDEFJORD	VESTFOLD	NO	3236		https://www.dnb.no		postal		59.1339385697215	10.2514051244976						
122901	Rema 1000 T&oslash;nsberg	SLAGENVEIEN 57	T&Oslash;NSBERG	VESTFOLD	NO	3117		https://www.dnb.no		postal		59.274657571334	10.4287166643899						
122902	Rema 1000 Toppen	HVITTINGFOSSVEIEN 131	HOLMESTRAND	VESTFOLD	NO	3085		https://www.dnb.no		postal		59.4908332891444	10.2938119415696						
122904	Meny Borgestad	GREG. DAGSSONS GATE 221	SKIEN	TELEMARK	NO	3712		https://www.dnb.no		postal		59.1703799303475	9.65108187725938						
122905	Spar Torget Vest	R&Aring;DHUSGATA 2	DRAMMEN	BUSKERUD	NO	3016		https://www.dnb.no		postal		59.7451697719276	10.2030779124465						
122906	Rema 1000 Lierbyen	BRUVEIEN 2	LIER	BUSKERUD	NO	3403		https://www.dnb.no		postal		59.7872286950504	10.2445310548449						
122908	Joker Sundbyfoss	KAARBYVEIEN 39	SUNDBYFOSS	VESTFOLD	NO	3092		https://www.dnb.no		postal		59.5131821158164	10.1258397231942						
122909	Extra Tofte	&Oslash;STRE STRANDVEI 48	TOFTE	BUSKERUD	NO	3482		https://www.dnb.no		postal		59.5434670788856	10.5625109772821						
122910	Rema 1000 &Aring;skollen	TVERRLIGGEREN 4	DRAMMEN	BUSKERUD	NO	3038		https://www.dnb.no		postal		59.7129089745235	10.2575775747443						
122911	Snadderhj&oslash;rnet	LUDVIG SKATTUMS GATE 15	GJ&Oslash;VIK	OPPLAND	NO	2819		https://www.dnb.no		postal		60.8015928023591	10.6799619033263						
122912	Spar R&oslash;yken	BR&Aring;SETVEIEN 3	R&Oslash;YKEN	BUSKERUD	NO	3440		https://www.dnb.no		postal		59.7463975847756	10.3918141079487						
122913	Joker Dalsbygda	MOSENGVEIEN 475	DALSBYGDA	HEDMARK	NO	2552		https://www.dnb.no		postal		62.5275339974328	11.1090593082468						
122915	Coop Prix Heradsbygd	SOL&Oslash;RVEGEN 865	HERADSBYGD	HEDMARK	NO	2415		https://www.dnb.no		postal		60.8225585786976	11.6372446451028						
122916	Mix Neskollen	MELKEVEGEN 1	HVAM	AKERSHUS	NO	2165		https://www.dnb.no		postal		60.1262636203691	11.3394633745658						
122917	Rema 1000 Holmestrand	V&Aring;LEVEIEN 1	HOLMESTRAND	VESTFOLD	NO	3083		https://www.dnb.no		postal		59.4754787208662	10.317537608754						
122918	Rema 1000 Lierstranda	LIERSTRANDA 93	LIERSTRANDA	BUSKERUD	NO	3414		https://www.dnb.no		postal		59.7492421751538	10.2467330509086						
122919	Extra Brumunddal	FURNESVEGEN 54	BRUMUNDDAL	HEDMARK	NO	2382		https://www.dnb.no		postal		60.880365596727	10.9529612146388						
122920	Meny Sande	REV&Aring;VEIEN 5	SANDE I VESTFOLD	VESTFOLD	NO	3070		https://www.dnb.no		postal		59.5874253277286	10.2081009377179						
122921	Rema 1000 Eik	EIKVEIEN 28	T&Oslash;NSBERG	VESTFOLD	NO	3122		https://www.dnb.no		postal		59.2892431827561	10.4179142552718						
122922	Extra Flisa	KAFFEGATA 9	FLISA	HEDMARK	NO	2270		https://www.dnb.no		postal		60.6126782467665	12.0094600495527						
122923	Spar Mj&oslash;sbrua	STORGATA 127	MOELV	HEDMARK	NO	2390		https://www.dnb.no		postal		60.9248405232449	10.7021401525727						
122924	Rema 1000 Arkaden	BRUENE 1	SKIEN	TELEMARK	NO	3724		https://www.dnb.no		postal		59.2071158164669	9.6089625102426						
122925	Spar Atr&aring;	ATR&Aring;VEGEN 386	ATR&Aring;	TELEMARK	NO	3656		https://www.dnb.no		postal		59.9917712528027	8.74433241799432						
122926	Rema 1000 Tollnes	LEIRVOLLEN 4	SKIEN	TELEMARK	NO	3736		https://www.dnb.no		postal		59.1641964877201	9.63538323334961						
122927	Spar PP Senteret	VESTREGATA 21	PORSGRUNN	TELEMARK	NO	3919		https://www.dnb.no		postal		59.1417175310132	9.64171251078555						
122928	Circle K Skjelsvik	BREVIKSVEGEN 40	PORSGRUNN	TELEMARK	NO	3943		https://www.dnb.no		postal		59.0955256382012	9.68690998888516						
122934	Rema 1000 Olsr&oslash;d Park	GAUTER&Oslash;DVEIEN 6 B	TOLVSR&Oslash;D	VESTFOLD	NO	3154		https://www.dnb.no		postal		59.2756013301951	10.4517684605769						
122935	Joker Mesnali	GRUVA 1	MESNALI	HEDMARK	NO	2610		https://www.dnb.no		postal		61.1033865316922	10.6972278758554						
122936	Spar Gol	FURUVEGEN 6	GOL	BUSKERUD	NO	3550		https://www.dnb.no		postal									
123108	Eurospar Brokelandsheia	BROKELANDSHEIA	SUNDEBRU	AUST-AGDER	NO	4993		https://www.dnb.no		postal		58.821081742155	9.07193941336147						
123112	Kiwi S&oslash;ndeled	&Oslash;REN 37	S&Oslash;NDELED	AUST-AGDER	NO	4990		https://www.dnb.no		postal		58.7603869262993	9.07538247925927						
123138	Spar Treungen	TREUNGVEGEN 408	TREUNGEN	TELEMARK	NO	3855		https://www.dnb.no		postal		59.0202511783599	8.52056770505996						
123146	Meny Fl&aring;tten	DEICHMANSGATE 109	PORSGRUNN	TELEMARK	NO	3924		https://www.dnb.no		postal		59.121453115666	9.65895850966314						
123149	Extra Borge&aring;sen	BUERVEGEN 14	SKIEN	TELEMARK	NO	3711		https://www.dnb.no		postal		59.1643376532232	9.66320912414563						
123156	Extra Klyve	KONGER&Oslash;DVEGEN 3	SKIEN	TELEMARK	NO	3737		https://www.dnb.no		postal		59.1471868147322	9.62081590318081						
123159	Coop Prix Dalen	HOTELLVEGEN 36	DALEN	TELEMARK	NO	3880		https://www.dnb.no		postal		59.4447128367545	8.01008095664518						
123174	Kiwi Brenn&aring;sen	ROSSELANDSVEGEN 6	BRENN&Aring;SEN	VEST-AGDER	NO	4647		https://www.dnb.no		postal		58.1351850222993	7.85641499215621						
123177	Spar Simon Valand	KV&Aring;SHEIVEIEN 2	KONSMO	VEST-AGDER	NO	4525		https://www.dnb.no		postal		58.2845613047213	7.35439866155637						
123183	Spar Siljan	SENTRUMSVEIEN 26	SILJAN	TELEMARK	NO	3748		https://www.dnb.no		postal		59.2781355312014	9.72723259185756						
123189	Joker Lysefjorden	FORSAND	FORSAND	ROGALAND	NO	4110		https://www.dnb.no		postal		58.9033896270475	6.0922086158929						
123191	Joker Sandved	JUVELVEIEN 23	SANDNES	ROGALAND	NO	4321		https://www.dnb.no		postal		58.832595477471	5.71247874164253						
123195	Mix Gausel	BOGANESVEIEN 122	STAVANGER	ROGALAND	NO	4032		https://www.dnb.no		postal		58.9082710998527	5.72948749155131						
123199	Extra Finn&oslash;y	LAUVSNESVEGEN 17	FINN&Oslash;Y	ROGALAND	NO	4160		https://www.dnb.no		postal		59.1721391200638	5.87684925835962						
123201	Meny Ulefoss	ST&Aring;RRVEGEN 14	ULEFOSS	TELEMARK	NO	3830		https://www.dnb.no		postal		59.2812056582805	9.26790399750837						
123203	Coop Prix Kvernavik	ALKEVEIEN 2	HAFRSFJORD	ROGALAND	NO	4049		https://www.dnb.no		postal		58.971027990605	5.60283044209475						
